trial_code,time_until_predator_arrival_s,time_since_start_of_trial_s,treatment,site,transition_type,num_fish_present_after_transition
QQQ,21,78,Predator,E,1,9
QQQ,19,80,Predator,E,1,10
QQQ,18,81,Predator,E,-1,9
QQQ,16,83,Predator,E,1,10
QQQ,15,84,Predator,E,-1,9
QQQ,14,85,Predator,E,-1,8
QQQ,14,85,Predator,E,-1,7
QQQ,11,88,Predator,E,-1,6
QQQ,8,91,Predator,E,1,7
QQQ,8,91,Predator,E,-1,6
QQQ,6,93,Predator,E,-1,5
QQQ,4,95,Predator,E,-1,4
QQQ,4,95,Predator,E,-1,3
QQQ,4,95,Predator,E,-1,2
QQQ,4,95,Predator,E,-1,1
QQQ,3,96,Predator,E,-1,0
RRR,96,3,Predator,E,1,1
RRR,85,14,Predator,E,1,2
RRR,79,20,Predator,E,-1,1
RRR,77,22,Predator,E,-1,0
RRR,74,25,Predator,E,1,1
RRR,53,46,Predator,E,-1,0
RRR,50,49,Predator,E,1,1
RRR,46,53,Predator,E,-1,0
RRR,17,82,Predator,E,1,1
RRR,15,84,Predator,E,-1,0
TTT,98,1,Predator,E,-1,4
TTT,95,4,Predator,E,1,5
TTT,95,4,Predator,E,1,6
TTT,92,7,Predator,E,-1,5
TTT,89,10,Predator,E,1,6
TTT,88,11,Predator,E,1,7
TTT,87,12,Predator,E,-1,6
TTT,82,17,Predator,E,1,7
TTT,81,18,Predator,E,-1,6
TTT,81,18,Predator,E,-1,5
TTT,80,19,Predator,E,-1,4
TTT,78,21,Predator,E,-1,3
TTT,78,21,Predator,E,-1,2
TTT,76,23,Predator,E,-1,1
TTT,75,24,Predator,E,-1,0
TTT,69,30,Predator,E,1,1
TTT,68,31,Predator,E,1,2
TTT,67,32,Predator,E,-1,1
TTT,67,32,Predator,E,-1,0
TTT,59,40,Predator,E,1,1
TTT,57,42,Predator,E,1,2
TTT,54,45,Predator,E,-1,1
TTT,54,45,Predator,E,1,2
TTT,49,50,Predator,E,-1,1
TTT,45,54,Predator,E,1,2
TTT,43,56,Predator,E,1,3
TTT,40,59,Predator,E,-1,2
TTT,39,60,Predator,E,-1,1
TTT,38,61,Predator,E,1,2
TTT,37,62,Predator,E,1,3
TTT,35,64,Predator,E,-1,2
TTT,34,65,Predator,E,1,3
TTT,29,70,Predator,E,-1,2
TTT,28,71,Predator,E,-1,1
TTT,27,72,Predator,E,1,2
TTT,25,74,Predator,E,1,3
TTT,24,75,Predator,E,-1,2
TTT,22,77,Predator,E,1,3
TTT,18,81,Predator,E,-1,2
TTT,18,81,Predator,E,-1,1
TTT,15,84,Predator,E,-1,0
TTT,13,86,Predator,E,1,1
TTT,11,88,Predator,E,1,2
TTT,7,92,Predator,E,-1,1
TTT,6,93,Predator,E,-1,0
UUU,97,2,Predator,W,1,6
UUU,95,4,Predator,W,1,7
UUU,93,6,Predator,W,-1,6
UUU,80,19,Predator,W,1,7
UUU,67,32,Predator,W,-1,6
UUU,61,38,Predator,W,-1,5
UUU,59,40,Predator,W,1,6
UUU,47,52,Predator,W,1,7
UUU,45,54,Predator,W,1,8
UUU,43,56,Predator,W,-1,7
UUU,39,60,Predator,W,-1,6
UUU,37,62,Predator,W,1,7
UUU,31,68,Predator,W,-1,6
UUU,15,84,Predator,W,-1,5
UUU,7,92,Predator,W,-1,4
UUU,3,96,Predator,W,-1,3
UUU,1,98,Predator,W,-1,2
VVV,96,3,Predator,W,1,4
VVV,85,14,Predator,W,1,5
VVV,83,16,Predator,W,1,6
VVV,81,18,Predator,W,-1,5
VVV,77,22,Predator,W,1,6
VVV,72,27,Predator,W,1,7
VVV,71,28,Predator,W,-1,6
VVV,65,34,Predator,W,1,7
VVV,65,34,Predator,W,1,8
VVV,64,35,Predator,W,1,9
VVV,63,36,Predator,W,-1,8
VVV,63,36,Predator,W,-1,7
VVV,61,38,Predator,W,-1,6
VVV,58,41,Predator,W,1,7
VVV,57,42,Predator,W,-1,6
VVV,56,43,Predator,W,-1,5
VVV,50,49,Predator,W,1,6
VVV,44,55,Predator,W,-1,5
VVV,41,58,Predator,W,1,6
VVV,40,59,Predator,W,1,7
VVV,36,63,Predator,W,1,8
VVV,36,63,Predator,W,1,9
VVV,35,64,Predator,W,1,10
VVV,35,64,Predator,W,-1,9
VVV,31,68,Predator,W,1,10
VVV,31,68,Predator,W,-1,9
VVV,30,69,Predator,W,-1,8
VVV,30,69,Predator,W,-1,7
VVV,26,73,Predator,W,1,8
VVV,23,76,Predator,W,-1,7
VVV,22,77,Predator,W,1,8
VVV,21,78,Predator,W,1,9
VVV,21,78,Predator,W,1,10
VVV,19,80,Predator,W,-1,9
VVV,11,88,Predator,W,-1,8
VVV,11,88,Predator,W,-1,7
VVV,10,89,Predator,W,-1,6
VVV,10,89,Predator,W,-1,5
VVV,10,89,Predator,W,-1,4
VVV,9,90,Predator,W,-1,3
VVV,9,90,Predator,W,-1,2
VVV,8,91,Predator,W,-1,1
VVV,5,94,Predator,W,-1,0
WWW,85,14,Predator,W,1,7
WWW,80,19,Predator,W,-1,6
WWW,80,19,Predator,W,1,7
WWW,79,20,Predator,W,1,8
WWW,79,20,Predator,W,-1,7
WWW,68,31,Predator,W,1,8
WWW,65,34,Predator,W,1,9
WWW,63,36,Predator,W,1,10
WWW,62,37,Predator,W,1,11
WWW,61,38,Predator,W,-1,10
WWW,60,39,Predator,W,-1,9
WWW,60,39,Predator,W,-1,8
WWW,60,39,Predator,W,-1,7
WWW,58,41,Predator,W,1,8
WWW,57,42,Predator,W,-1,7
WWW,55,44,Predator,W,1,8
WWW,54,45,Predator,W,-1,7
WWW,53,46,Predator,W,-1,6
WWW,49,50,Predator,W,1,7
WWW,39,60,Predator,W,1,8
WWW,39,60,Predator,W,-1,7
WWW,32,67,Predator,W,1,8
WWW,25,74,Predator,W,1,9
WWW,22,77,Predator,W,-1,8
WWW,19,80,Predator,W,1,9
WWW,16,83,Predator,W,1,10
WWW,14,85,Predator,W,-1,9
WWW,14,85,Predator,W,-1,8
WWW,13,86,Predator,W,-1,7
WWW,12,87,Predator,W,-1,6
WWW,12,87,Predator,W,-1,5
WWW,8,91,Predator,W,-1,4
WWW,7,92,Predator,W,1,5
WWW,7,92,Predator,W,-1,4
WWW,5,94,Predator,W,1,5
WWW,3,96,Predator,W,-1,4
WWW,2,97,Predator,W,-1,3
WWW,0,99,Predator,W,-1,2
XXX,99,0,Predator,W,-1,6
XXX,98,1,Predator,W,-1,5
XXX,96,3,Predator,W,-1,4
XXX,93,6,Predator,W,-1,3
XXX,79,20,Predator,W,1,4
XXX,77,22,Predator,W,1,5
XXX,77,22,Predator,W,-1,4
XXX,77,22,Predator,W,1,5
XXX,76,23,Predator,W,-1,4
XXX,72,27,Predator,W,-1,3
XXX,69,30,Predator,W,-1,2
XXX,64,35,Predator,W,-1,1
XXX,64,35,Predator,W,-1,0
XXX,60,39,Predator,W,1,1
XXX,57,42,Predator,W,-1,0
XXX,54,45,Predator,W,1,1
XXX,37,62,Predator,W,1,2
XXX,35,64,Predator,W,1,3
XXX,31,68,Predator,W,1,4
XXX,27,72,Predator,W,1,5
XXX,25,74,Predator,W,-1,4
XXX,23,76,Predator,W,-1,3
XXX,12,87,Predator,W,1,4
XXX,9,90,Predator,W,-1,3
XXX,8,91,Predator,W,1,4
XXX,6,93,Predator,W,-1,3
XXX,1,98,Predator,W,-1,2
XXX,0,99,Predator,W,-1,1
HHHH,98,1,Predator,W,-1,3
HHHH,97,2,Predator,W,1,4
HHHH,95,4,Predator,W,-1,3
HHHH,90,9,Predator,W,-1,2
HHHH,71,28,Predator,W,1,3
HHHH,68,31,Predator,W,1,4
HHHH,54,45,Predator,W,1,5
HHHH,54,45,Predator,W,1,6
HHHH,46,53,Predator,W,-1,5
HHHH,44,55,Predator,W,1,6
HHHH,44,55,Predator,W,1,7
HHHH,43,56,Predator,W,1,8
HHHH,37,62,Predator,W,1,9
HHHH,36,63,Predator,W,-1,8
HHHH,35,64,Predator,W,-1,7
HHHH,33,66,Predator,W,1,8
HHHH,32,67,Predator,W,1,9
HHHH,31,68,Predator,W,-1,8
HHHH,29,70,Predator,W,1,9
HHHH,27,72,Predator,W,-1,8
HHHH,26,73,Predator,W,-1,7
HHHH,25,74,Predator,W,-1,6
HHHH,21,78,Predator,W,-1,5
HHHH,14,85,Predator,W,1,6
HHHH,10,89,Predator,W,-1,5
HHHH,7,92,Predator,W,-1,4
HHHH,7,92,Predator,W,-1,3
HHHH,6,93,Predator,W,-1,2
HHHH,6,93,Predator,W,-1,1
HHHH,6,93,Predator,W,-1,0
IIII,97,2,Predator,E,1,3
IIII,86,13,Predator,E,-1,2
IIII,81,18,Predator,E,1,3
IIII,81,18,Predator,E,1,4
IIII,81,18,Predator,E,1,5
IIII,77,22,Predator,E,1,6
IIII,77,22,Predator,E,1,7
IIII,74,25,Predator,E,-1,6
IIII,73,26,Predator,E,1,7
IIII,73,26,Predator,E,1,8
IIII,73,26,Predator,E,1,9
IIII,72,27,Predator,E,1,10
IIII,67,32,Predator,E,-1,9
IIII,66,33,Predator,E,-1,8
IIII,65,34,Predator,E,-1,7
IIII,65,34,Predator,E,-1,6
IIII,65,34,Predator,E,-1,5
IIII,65,34,Predator,E,-1,4
IIII,60,39,Predator,E,1,5
IIII,59,40,Predator,E,1,6
IIII,57,42,Predator,E,-1,5
IIII,57,42,Predator,E,-1,4
IIII,55,44,Predator,E,-1,3
IIII,55,44,Predator,E,1,4
IIII,55,44,Predator,E,-1,3
IIII,55,44,Predator,E,1,4
IIII,55,44,Predator,E,1,5
IIII,55,44,Predator,E,1,6
IIII,51,48,Predator,E,-1,5
IIII,46,53,Predator,E,-1,4
IIII,42,57,Predator,E,1,5
IIII,42,57,Predator,E,1,6
IIII,42,57,Predator,E,1,7
IIII,42,57,Predator,E,1,8
IIII,38,61,Predator,E,1,9
IIII,38,61,Predator,E,1,10
IIII,35,64,Predator,E,-1,9
IIII,35,64,Predator,E,-1,8
IIII,35,64,Predator,E,-1,7
IIII,35,64,Predator,E,-1,6
IIII,35,64,Predator,E,-1,5
IIII,32,67,Predator,E,-1,4
IIII,32,67,Predator,E,-1,3
IIII,31,68,Predator,E,1,4
IIII,20,79,Predator,E,1,5
IIII,19,80,Predator,E,-1,4
IIII,19,80,Predator,E,-1,3
IIII,14,85,Predator,E,-1,2
IIII,11,88,Predator,E,1,3
IIII,9,90,Predator,E,-1,2
IIII,9,90,Predator,E,-1,1
IIII,9,90,Predator,E,-1,0
JJJJ,75,24,Predator,E,-1,0
JJJJ,54,45,Predator,E,1,1
JJJJ,51,48,Predator,E,-1,0
JJJJ,37,62,Predator,E,1,1
JJJJ,25,74,Predator,E,1,2
JJJJ,21,78,Predator,E,-1,1
JJJJ,20,79,Predator,E,1,2
JJJJ,15,84,Predator,E,-1,1
JJJJ,15,84,Predator,E,-1,0
KKKK,96,3,Predator,W,1,3
KKKK,92,7,Predator,W,1,4
KKKK,90,9,Predator,W,-1,3
KKKK,86,13,Predator,W,1,4
KKKK,83,16,Predator,W,-1,3
KKKK,77,22,Predator,W,-1,2
KKKK,72,27,Predator,W,-1,1
KKKK,68,31,Predator,W,1,2
KKKK,68,31,Predator,W,-1,1
KKKK,63,36,Predator,W,-1,0
KKKK,61,38,Predator,W,1,1
KKKK,61,38,Predator,W,1,2
KKKK,59,40,Predator,W,1,3
KKKK,24,75,Predator,W,-1,2
LLLL,99,0,Predator,W,-1,3
LLLL,90,9,Predator,W,1,4
LLLL,88,11,Predator,W,-1,3
LLLL,83,16,Predator,W,1,4
LLLL,75,24,Predator,W,-1,3
LLLL,65,34,Predator,W,1,4
LLLL,64,35,Predator,W,1,5
LLLL,62,37,Predator,W,1,6
LLLL,62,37,Predator,W,1,7
LLLL,58,41,Predator,W,1,8
LLLL,57,42,Predator,W,-1,7
LLLL,57,42,Predator,W,-1,6
LLLL,50,49,Predator,W,1,7
LLLL,50,49,Predator,W,1,8
LLLL,43,56,Predator,W,-1,7
LLLL,43,56,Predator,W,-1,6
LLLL,38,61,Predator,W,1,7
LLLL,36,63,Predator,W,-1,6
LLLL,33,66,Predator,W,-1,5
LLLL,29,70,Predator,W,1,6
LLLL,28,71,Predator,W,1,7
LLLL,26,73,Predator,W,-1,6
LLLL,25,74,Predator,W,1,7
LLLL,21,78,Predator,W,1,8
LLLL,21,78,Predator,W,1,9
LLLL,14,85,Predator,W,-1,8
LLLL,11,88,Predator,W,-1,7
LLLL,11,88,Predator,W,-1,6
LLLL,11,88,Predator,W,-1,5
LLLL,8,91,Predator,W,-1,4
LLLL,5,94,Predator,W,-1,3
LLLL,2,97,Predator,W,-1,2
MMMM,97,2,Predator,W,-1,6
MMMM,95,4,Predator,W,-1,5
MMMM,93,6,Predator,W,1,6
MMMM,89,10,Predator,W,-1,5
MMMM,87,12,Predator,W,-1,4
MMMM,86,13,Predator,W,-1,3
MMMM,85,14,Predator,W,1,4
MMMM,84,15,Predator,W,-1,3
MMMM,78,21,Predator,W,-1,2
MMMM,78,21,Predator,W,-1,1
MMMM,77,22,Predator,W,-1,0
MMMM,76,23,Predator,W,1,1
MMMM,76,23,Predator,W,1,2
MMMM,75,24,Predator,W,1,3
MMMM,75,24,Predator,W,-1,2
MMMM,75,24,Predator,W,-1,1
MMMM,68,31,Predator,W,-1,0
MMMM,68,31,Predator,W,1,1
MMMM,63,36,Predator,W,-1,0
MMMM,58,41,Predator,W,1,1
MMMM,52,47,Predator,W,1,2
MMMM,51,48,Predator,W,-1,1
MMMM,47,52,Predator,W,1,2
MMMM,47,52,Predator,W,1,3
MMMM,44,55,Predator,W,1,4
MMMM,43,56,Predator,W,1,5
MMMM,38,61,Predator,W,-1,4
MMMM,33,66,Predator,W,1,5
MMMM,31,68,Predator,W,1,6
MMMM,27,72,Predator,W,-1,5
MMMM,23,76,Predator,W,-1,4
MMMM,19,80,Predator,W,-1,3
MMMM,16,83,Predator,W,1,4
MMMM,14,85,Predator,W,1,5
MMMM,12,87,Predator,W,-1,4
MMMM,10,89,Predator,W,-1,3
MMMM,4,95,Predator,W,-1,2
MMMM,2,97,Predator,W,-1,1
MMMM,1,98,Predator,W,-1,0
I,97,2,Predator,E,1,5
I,84,15,Predator,E,-1,4
I,83,16,Predator,E,-1,3
I,77,22,Predator,E,-1,2
I,77,22,Predator,E,-1,1
I,74,25,Predator,E,1,2
I,67,32,Predator,E,-1,1
I,62,37,Predator,E,-1,0
I,62,37,Predator,E,1,1
I,58,41,Predator,E,1,2
I,54,45,Predator,E,1,3
I,53,46,Predator,E,-1,2
I,53,46,Predator,E,-1,1
I,50,49,Predator,E,1,2
I,43,56,Predator,E,-1,1
I,38,61,Predator,E,1,2
I,34,65,Predator,E,1,3
I,32,67,Predator,E,1,4
I,31,68,Predator,E,1,5
I,7,92,Predator,E,-1,4
I,7,92,Predator,E,-1,3
I,5,94,Predator,E,1,4
I,5,94,Predator,E,1,5
I,2,97,Predator,E,-1,4
I,1,98,Predator,E,-1,3
I,1,98,Predator,E,-1,2
J,95,4,Predator,E,-1,4
J,92,7,Predator,E,1,5
J,92,7,Predator,E,1,6
J,88,11,Predator,E,-1,5
J,88,11,Predator,E,-1,4
J,83,16,Predator,E,-1,3
J,80,19,Predator,E,-1,2
J,79,20,Predator,E,1,3
J,45,54,Predator,E,-1,2
J,26,73,Predator,E,-1,1
J,26,73,Predator,E,1,2
J,19,80,Predator,E,-1,1
J,11,88,Predator,E,-1,0
K,79,20,Predator,W,-1,5
K,76,23,Predator,W,1,6
K,74,25,Predator,W,1,7
K,72,27,Predator,W,-1,6
K,71,28,Predator,W,-1,5
K,70,29,Predator,W,-1,4
K,70,29,Predator,W,-1,3
K,69,30,Predator,W,-1,2
K,68,31,Predator,W,-1,1
K,67,32,Predator,W,-1,0
K,65,34,Predator,W,1,1
K,62,37,Predator,W,1,2
K,56,43,Predator,W,1,3
K,56,43,Predator,W,1,4
K,56,43,Predator,W,1,5
K,52,47,Predator,W,-1,4
K,48,51,Predator,W,-1,3
K,43,56,Predator,W,1,4
K,42,57,Predator,W,-1,3
K,40,59,Predator,W,1,4
K,38,61,Predator,W,-1,3
K,32,67,Predator,W,1,4
K,29,70,Predator,W,1,5
K,23,76,Predator,W,-1,4
K,22,77,Predator,W,1,5
K,18,81,Predator,W,1,6
K,10,89,Predator,W,-1,5
K,9,90,Predator,W,-1,4
K,8,91,Predator,W,-1,3
K,8,91,Predator,W,-1,2
K,1,98,Predator,W,-1,1
L,97,2,Predator,W,-1,1
L,95,4,Predator,W,1,2
L,94,5,Predator,W,1,3
L,90,9,Predator,W,1,4
L,78,21,Predator,W,-1,3
L,77,22,Predator,W,-1,2
L,76,23,Predator,W,1,3
L,76,23,Predator,W,1,4
L,73,26,Predator,W,1,5
L,68,31,Predator,W,1,6
L,67,32,Predator,W,1,7
L,65,34,Predator,W,1,8
L,65,34,Predator,W,1,9
L,65,34,Predator,W,1,10
L,58,41,Predator,W,-1,9
L,58,41,Predator,W,-1,8
L,58,41,Predator,W,-1,7
L,56,43,Predator,W,-1,6
L,56,43,Predator,W,-1,5
L,54,45,Predator,W,-1,4
L,53,46,Predator,W,1,5
L,51,48,Predator,W,-1,4
L,50,49,Predator,W,-1,3
L,48,51,Predator,W,1,4
L,48,51,Predator,W,1,5
L,46,53,Predator,W,-1,4
L,46,53,Predator,W,1,5
L,43,56,Predator,W,-1,4
L,42,57,Predator,W,1,5
L,42,57,Predator,W,-1,4
L,42,57,Predator,W,-1,3
L,35,64,Predator,W,-1,2
L,33,66,Predator,W,1,3
L,32,67,Predator,W,1,4
L,30,69,Predator,W,-1,3
L,29,70,Predator,W,1,4
L,29,70,Predator,W,1,5
L,28,71,Predator,W,-1,4
L,28,71,Predator,W,1,5
L,26,73,Predator,W,-1,4
L,23,76,Predator,W,1,5
L,21,78,Predator,W,-1,4
L,20,79,Predator,W,-1,3
L,17,82,Predator,W,1,4
L,15,84,Predator,W,-1,3
L,15,84,Predator,W,-1,2
L,9,90,Predator,W,-1,1
L,3,96,Predator,W,-1,0
M,97,2,Predator,E,1,8
M,94,5,Predator,E,1,9
M,93,6,Predator,E,-1,8
M,92,7,Predator,E,-1,7
M,92,7,Predator,E,1,8
M,90,9,Predator,E,1,9
M,88,11,Predator,E,-1,8
M,82,17,Predator,E,-1,7
M,79,20,Predator,E,1,8
M,75,24,Predator,E,1,9
M,74,25,Predator,E,-1,8
M,71,28,Predator,E,-1,7
M,69,30,Predator,E,1,8
M,66,33,Predator,E,-1,7
M,66,33,Predator,E,-1,6
M,66,33,Predator,E,-1,5
M,66,33,Predator,E,-1,4
M,63,36,Predator,E,1,5
M,60,39,Predator,E,1,6
M,57,42,Predator,E,1,7
M,55,44,Predator,E,-1,6
M,52,47,Predator,E,1,7
M,47,52,Predator,E,1,8
M,45,54,Predator,E,1,9
M,43,56,Predator,E,-1,8
M,42,57,Predator,E,1,9
M,40,59,Predator,E,1,10
M,36,63,Predator,E,-1,9
M,31,68,Predator,E,1,10
M,31,68,Predator,E,1,11
M,31,68,Predator,E,1,12
M,29,70,Predator,E,-1,11
M,28,71,Predator,E,-1,10
M,28,71,Predator,E,-1,9
M,28,71,Predator,E,-1,8
M,19,80,Predator,E,-1,7
M,17,82,Predator,E,-1,6
M,16,83,Predator,E,-1,5
M,13,86,Predator,E,-1,4
M,3,96,Predator,E,-1,3
M,2,97,Predator,E,-1,2
M,2,97,Predator,E,-1,1
M,1,98,Predator,E,-1,0
N,99,0,Predator,E,1,6
N,98,1,Predator,E,-1,5
N,97,2,Predator,E,1,6
N,97,2,Predator,E,-1,5
N,97,2,Predator,E,1,6
N,94,5,Predator,E,1,7
N,94,5,Predator,E,-1,6
N,90,9,Predator,E,-1,5
N,90,9,Predator,E,1,6
N,90,9,Predator,E,1,7
N,89,10,Predator,E,1,8
N,85,14,Predator,E,1,9
N,84,15,Predator,E,-1,8
N,84,15,Predator,E,-1,7
N,82,17,Predator,E,1,8
N,81,18,Predator,E,1,9
N,80,19,Predator,E,-1,8
N,79,20,Predator,E,1,9
N,79,20,Predator,E,1,10
N,78,21,Predator,E,-1,9
N,75,24,Predator,E,-1,8
N,69,30,Predator,E,-1,7
N,66,33,Predator,E,-1,6
N,64,35,Predator,E,-1,5
N,55,44,Predator,E,1,6
N,53,46,Predator,E,1,7
N,52,47,Predator,E,1,8
N,52,47,Predator,E,1,9
N,49,50,Predator,E,-1,8
N,46,53,Predator,E,-1,7
N,44,55,Predator,E,-1,6
N,43,56,Predator,E,-1,5
N,42,57,Predator,E,-1,4
N,40,59,Predator,E,-1,3
N,37,62,Predator,E,-1,2
N,33,66,Predator,E,-1,1
N,32,67,Predator,E,-1,0
O,96,3,Predator,E,-1,10
O,95,4,Predator,E,-1,9
O,91,8,Predator,E,-1,8
O,87,12,Predator,E,1,9
O,86,13,Predator,E,-1,8
O,84,15,Predator,E,1,9
O,84,15,Predator,E,1,10
O,84,15,Predator,E,1,11
O,83,16,Predator,E,1,12
O,83,16,Predator,E,1,13
O,83,16,Predator,E,-1,12
O,81,18,Predator,E,1,13
O,76,23,Predator,E,-1,12
O,75,24,Predator,E,-1,11
O,74,25,Predator,E,1,12
O,72,27,Predator,E,-1,11
O,64,35,Predator,E,1,12
O,62,37,Predator,E,-1,11
O,62,37,Predator,E,-1,10
O,60,39,Predator,E,-1,9
O,58,41,Predator,E,-1,8
O,53,46,Predator,E,1,9
O,47,52,Predator,E,-1,8
O,43,56,Predator,E,-1,7
O,37,62,Predator,E,-1,6
O,37,62,Predator,E,-1,5
O,36,63,Predator,E,-1,4
O,36,63,Predator,E,1,5
O,27,72,Predator,E,-1,4
O,22,77,Predator,E,1,5
O,18,81,Predator,E,-1,4
O,17,82,Predator,E,-1,3
O,12,87,Predator,E,1,4
O,10,89,Predator,E,-1,3
O,6,93,Predator,E,-1,2
O,4,95,Predator,E,-1,1
P,99,0,Predator,W,1,6
P,99,0,Predator,W,1,7
P,98,1,Predator,W,-1,6
P,97,2,Predator,W,1,7
P,96,3,Predator,W,-1,6
P,95,4,Predator,W,1,7
P,95,4,Predator,W,-1,6
P,93,6,Predator,W,-1,5
P,93,6,Predator,W,-1,4
P,92,7,Predator,W,1,5
P,85,14,Predator,W,-1,4
P,84,15,Predator,W,1,5
P,84,15,Predator,W,-1,4
P,81,18,Predator,W,-1,3
P,79,20,Predator,W,1,4
P,72,27,Predator,W,1,5
P,70,29,Predator,W,-1,4
P,64,35,Predator,W,-1,3
P,63,36,Predator,W,1,4
P,62,37,Predator,W,1,5
P,62,37,Predator,W,1,6
P,62,37,Predator,W,1,7
P,59,40,Predator,W,-1,6
P,58,41,Predator,W,1,7
P,57,42,Predator,W,1,8
P,57,42,Predator,W,-1,7
P,57,42,Predator,W,1,8
P,52,47,Predator,W,1,9
P,52,47,Predator,W,1,10
P,47,52,Predator,W,1,11
P,46,53,Predator,W,-1,10
P,45,54,Predator,W,-1,9
P,45,54,Predator,W,-1,8
P,43,56,Predator,W,1,9
P,42,57,Predator,W,-1,8
P,40,59,Predator,W,-1,7
P,39,60,Predator,W,-1,6
P,38,61,Predator,W,-1,5
P,35,64,Predator,W,1,6
P,34,65,Predator,W,1,7
P,34,65,Predator,W,1,8
P,33,66,Predator,W,-1,7
P,32,67,Predator,W,-1,6
P,32,67,Predator,W,1,7
P,31,68,Predator,W,-1,6
P,30,69,Predator,W,-1,5
P,30,69,Predator,W,-1,4
P,29,70,Predator,W,1,5
P,29,70,Predator,W,1,6
P,28,71,Predator,W,1,7
P,27,72,Predator,W,-1,6
P,27,72,Predator,W,1,7
P,27,72,Predator,W,1,8
P,24,75,Predator,W,1,9
P,23,76,Predator,W,1,10
P,22,77,Predator,W,1,11
P,19,80,Predator,W,-1,10
P,19,80,Predator,W,-1,9
P,18,81,Predator,W,-1,8
P,16,83,Predator,W,-1,7
P,16,83,Predator,W,-1,6
P,16,83,Predator,W,1,7
P,16,83,Predator,W,-1,6
P,16,83,Predator,W,1,7
P,15,84,Predator,W,1,8
P,12,87,Predator,W,-1,7
P,12,87,Predator,W,-1,6
P,10,89,Predator,W,-1,5
P,10,89,Predator,W,1,6
P,8,91,Predator,W,-1,5
P,8,91,Predator,W,-1,4
P,8,91,Predator,W,-1,3
P,7,92,Predator,W,-1,2
P,7,92,Predator,W,-1,1
P,3,96,Predator,W,1,2
P,3,96,Predator,W,1,3
P,3,96,Predator,W,1,4
P,2,97,Predator,W,-1,3
P,2,97,Predator,W,-1,2
P,1,98,Predator,W,1,3
P,1,98,Predator,W,1,4
P,0,99,Predator,W,-1,3
P,0,99,Predator,W,-1,2
Q,98,1,Predator,W,1,5
Q,87,12,Predator,W,-1,4
Q,87,12,Predator,W,-1,3
Q,85,14,Predator,W,-1,2
Q,84,15,Predator,W,-1,1
Q,82,17,Predator,W,-1,0
Q,79,20,Predator,W,1,1
Q,79,20,Predator,W,1,2
Q,78,21,Predator,W,-1,1
Q,72,27,Predator,W,1,2
Q,68,31,Predator,W,-1,1
Q,66,33,Predator,W,1,2
Q,58,41,Predator,W,1,3
Q,57,42,Predator,W,1,4
Q,57,42,Predator,W,1,5
Q,55,44,Predator,W,-1,4
Q,55,44,Predator,W,-1,3
Q,51,48,Predator,W,1,4
Q,51,48,Predator,W,1,5
Q,51,48,Predator,W,1,6
Q,51,48,Predator,W,1,7
Q,50,49,Predator,W,1,8
Q,49,50,Predator,W,1,9
Q,48,51,Predator,W,1,10
Q,47,52,Predator,W,1,11
Q,46,53,Predator,W,-1,10
Q,45,54,Predator,W,-1,9
Q,45,54,Predator,W,-1,8
Q,40,59,Predator,W,-1,7
Q,39,60,Predator,W,-1,6
Q,38,61,Predator,W,1,7
Q,38,61,Predator,W,-1,6
Q,37,62,Predator,W,1,7
Q,37,62,Predator,W,1,8
Q,36,63,Predator,W,1,9
Q,33,66,Predator,W,-1,8
Q,32,67,Predator,W,-1,7
Q,25,74,Predator,W,-1,6
Q,23,76,Predator,W,1,7
Q,22,77,Predator,W,1,8
Q,19,80,Predator,W,-1,7
Q,17,82,Predator,W,-1,6
Q,15,84,Predator,W,-1,5
Q,15,84,Predator,W,-1,4
Q,7,92,Predator,W,-1,3
Q,5,94,Predator,W,-1,2
Q,3,96,Predator,W,-1,1
Q,2,97,Predator,W,-1,0
R,98,1,Predator,E,-1,2
R,94,5,Predator,E,1,3
R,93,6,Predator,E,-1,2
R,93,6,Predator,E,-1,1
R,93,6,Predator,E,1,2
R,92,7,Predator,E,1,3
R,89,10,Predator,E,1,4
R,86,13,Predator,E,-1,3
R,86,13,Predator,E,1,4
R,82,17,Predator,E,1,5
R,81,18,Predator,E,1,6
R,80,19,Predator,E,1,7
R,80,19,Predator,E,-1,6
R,80,19,Predator,E,-1,5
R,78,21,Predator,E,1,6
R,77,22,Predator,E,1,7
R,73,26,Predator,E,-1,6
R,73,26,Predator,E,1,7
R,71,28,Predator,E,-1,6
R,63,36,Predator,E,1,7
R,58,41,Predator,E,1,8
R,53,46,Predator,E,1,9
R,51,48,Predator,E,1,10
R,50,49,Predator,E,1,11
R,50,49,Predator,E,-1,10
R,48,51,Predator,E,-1,9
R,48,51,Predator,E,-1,8
R,46,53,Predator,E,-1,7
R,45,54,Predator,E,1,8
R,44,55,Predator,E,-1,7
R,43,56,Predator,E,1,8
R,42,57,Predator,E,-1,7
R,42,57,Predator,E,-1,6
R,40,59,Predator,E,-1,5
R,38,61,Predator,E,1,6
R,33,66,Predator,E,-1,5
R,33,66,Predator,E,-1,4
R,26,73,Predator,E,-1,3
R,26,73,Predator,E,1,4
R,26,73,Predator,E,1,5
R,25,74,Predator,E,-1,4
R,24,75,Predator,E,-1,3
R,18,81,Predator,E,1,4
R,18,81,Predator,E,1,5
R,13,86,Predator,E,-1,4
R,13,86,Predator,E,1,5
R,10,89,Predator,E,-1,4
